Bateria_Num,Pt,Time,Freq,Zreal,Zimag,Zsig,Zmod,Zphz,Idc,Vdc,IERange,Imod,Vmod,Temp
9,10,19,1000.702,0.1062856,-0.0150661,1,0.1073481,-8.068007,-2.649697E-005,4.036133,11,0.051181,0.0054939,1478.215
9,11,20,790.0281,0.1086404,-0.0160143,1,0.1098144,-8.385365,-2.334354E-005,4.036135,11,0.0507369,0.0055714,1478.2
9,12,22,628.811,0.1110474,-0.0168874,1,0.1123241,-8.646913,2.181489E-005,4.036186,11,0.0504946,0.0056716,1477.124
9,13,23,502.2321,0.1134883,-0.0177962,1,0.1148751,-8.912016,2.043275E-005,4.036198,11,0.0480947,0.0055826,1478.215
9,14,25,400.1524,0.1161437,-0.0186784,1,0.1176361,-9.136175,2.121301E-005,4.036184,11,0.0514525,0.0060859,1476.489
9,15,26,315.5048,0.1191008,-0.0196055,1,0.1207036,-9.347774,2.123992E-005,4.036197,11,0.0506948,0.0061366,1478.215
9,16,28,252.0161,0.1221086,-0.0204962,1,0.1238168,-9.5284,-2.24841E-005,4.036182,11,0.050327,0.0062413,1478.215
9,17,29,200.3205,0.1253873,-0.0213468,1,0.1271914,-9.66179,-2.498653E-005,4.036188,11,0.0500661,0.0063739,1477.033
9,18,30,158.0056,0.1290177,-0.0221452,1,0.1309044,-9.73959,-2.280844E-005,4.036185,11,0.0498277,0.0065262,1478.305
9,19,32,125.558,0.1327138,-0.0226837,1,0.1346384,-9.69939,2.173152E-005,4.036195,11,0.0496153,0.0066823,1477.033
9,20,33,99.734,0.1366273,-0.0229545,1,0.1385422,-9.5371,-2.124808E-005,4.036182,11,0.0488871,0.0067743,1477.033
9,21,34,79.44915,0.1405526,-0.0229248,1,0.1424099,-9.263661,7.364608E-006,4.036196,11,0.0511502,0.0072852,1478.295
9,22,36,62.91946,0.1445462,-0.0226055,1,0.1463032,-8.888477,-3.828318E-005,4.036192,11,0.0500084,0.0073169,1477.306
9,23,37,49.86702,0.1484441,-0.0218695,1,0.1500465,-8.380814,7.283947E-006,4.036198,11,0.050023,0.0075061,1478.305
9,24,39,38.42213,0.1526118,-0.0206653,1,0.1540046,-7.711584,6.381422E-006,4.036216,11,0.0500037,0.007701,1477.033
9,25,40,31.25,0.1556685,-0.0195006,1,0.1568852,-7.140262,8.37327E-006,4.036214,11,0.0500019,0.0078447,1478.305
9,26,42,24.93351,0.1586912,-0.0179533,1,0.1597035,-6.454643,8.398601E-006,4.036203,11,0.0500019,0.0079856,1477.124
9,27,44,20.03205,0.1612875,-0.0163423,1,0.1621133,-5.785695,-3.752515E-005,4.036201,11,0.0500031,0.0081062,1476.943
9,28,45,15.625,0.1637409,-0.0144673,1,0.1643788,-5.049237,7.684079E-006,4.036202,11,0.0499984,0.0082187,1478.305
9,29,47,12.46675,0.1654776,-0.012805,1,0.1659723,-4.424841,7.407491E-006,4.036222,11,0.0500003,0.0082987,1477.033
9,30,49,9.9734,0.1669751,-0.0112893,1,0.1673563,-3.867938,7.602981E-006,4.036218,11,0.0500004,0.0083679,1477.124
9,31,51,7.971939,0.1681304,-0.0099227,1,0.1684229,-3.377565,7.552162E-006,4.036225,11,0.0499999,0.0084211,1476.579
9,32,53,6.351626,0.169026,-0.0087385,1,0.1692517,-2.959504,7.878985E-006,4.036223,11,0.0500005,0.0084627,1476.489
9,33,55,5.013369,0.1698302,-0.0077371,1,0.1700064,-2.608474,-3.668248E-005,4.036221,11,0.0500014,0.0085006,1476.217
9,34,57,3.985969,0.1704513,-0.0069565,1,0.1705932,-2.33706,7.61374E-006,4.036225,11,0.0499986,0.0085294,1475.763
9,35,60,3.175813,0.1709148,-0.0063914,1,0.1710343,-2.141578,7.30134E-006,4.03622,11,0.0499999,0.0085517,1476.126
9,36,64,2.516103,0.1716084,-0.0059244,1,0.1717107,-1.977224,-3.532172E-005,4.036232,11,0.0487625,0.0083699,1476.604
9,37,69,1.99553,0.1719523,-0.005672,1,0.1720458,-1.889257,-3.467308E-005,4.036229,11,0.0508448,0.0087298,1475.763
9,38,75,1.587906,0.172245,-0.0056268,1,0.1723368,-1.87104,9.044248E-006,4.036241,11,0.0502987,0.0086508,1476.851
9,39,81,1.258052,0.1727373,-0.0056999,1,0.1728314,-1.889936,-3.419071E-005,4.036239,11,0.0500991,0.0086452,1476.307
9,40,88,0.997765,0.1732239,-0.0058244,1,0.1733218,-1.925773,-3.403888E-005,4.036257,11,0.0500243,0.0086608,1478.124
9,41,93,0.7927448,0.1735124,-0.0063112,1,0.1736271,-2.08311,-3.391528E-005,4.036265,11,0.0500016,0.0086752,1477.306
9,42,100,0.6290258,0.1741119,-0.0067175,1,0.1742414,-2.209447,-3.364317E-005,4.036272,11,0.049995,0.008707,1477.306
9,43,108,0.4988825,0.1746193,-0.0073548,1,0.1747741,-2.411827,-3.394623E-005,4.036274,11,0.0499955,0.0087352,1475.944
9,44,120,0.3985969,0.1750948,-0.0081042,1,0.1752822,-2.650033,7.704708E-006,4.036296,11,0.0499962,0.0087617,1476.126
9,45,131,0.316723,0.1756166,-0.0089716,1,0.1758456,-2.924491,8.031275E-006,4.036305,11,0.0499987,0.0087909,1476.035
9,46,146,0.2514753,0.1763779,-0.0099558,1,0.1766587,-3.230687,7.97863E-006,4.036318,11,0.05,0.0088322,1477.487
9,47,163,0.1999787,0.176822,-0.0111832,1,0.1771753,-3.618871,7.668721E-006,4.036323,11,0.0500008,0.0088585,1476.126
9,48,190,0.1587906,0.1775552,-0.0125344,1,0.1779971,-4.038063,7.382656E-006,4.036345,11,0.0500012,0.0088998,1477.578
9,49,215,0.1260081,0.1786054,-0.0141022,1,0.1791613,-4.514551,7.441973E-006,4.03651,11,0.0500014,0.0089581,1476.307
9,50,245,0.1001603,0.1799648,-0.0159045,1,0.1806662,-5.050432,6.636086E-006,4.036786,11,0.0500014,0.0090334,1476.398
10,0,4,10019.53,0.136096,-0.0029826,1,0.1361286,-1.255472,-6.367722E-005,4.053657,11,0.0494756,0.006735,1476.579
10,1,6,7928.241,0.1371276,-0.0043716,1,0.1371973,-1.825963,-0.000291,4.05354,11,0.0699039,0.0095906,1479.032
10,2,7,6307.871,0.1381521,-0.0056022,1,0.1382657,-2.322132,-7.926067E-005,4.053577,11,0.0698295,0.009655,1476.579
10,3,9,5034.722,0.1392913,-0.0066751,1,0.1394511,-2.743609,-1.367199E-005,4.053621,11,0.0563086,0.0078232,1479.032
10,4,10,3993.056,0.1405035,-0.0076676,1,0.1407125,-3.123658,-1.571962E-005,4.053622,11,0.0590506,0.0082938,1476.579
10,5,12,3144.055,0.1418325,-0.0085821,1,0.1420919,-3.46268,2.377632E-005,4.053666,11,0.0567205,0.008052,1478.942
10,6,14,2519.531,0.143241,-0.0094336,1,0.1435513,-3.767967,2.152214E-005,4.053675,11,0.0546974,0.0078478,1476.579
10,7,15,2000.762,0.1447439,-0.0102206,1,0.1451043,-4.039053,2.051405E-005,4.05366,11,0.0536277,0.0077793,1479.032
10,8,17,1580.669,0.1463397,-0.0110178,1,0.1467538,-4.305631,1.958793E-005,4.053668,11,0.0526622,0.0077271,1476.579
10,9,18,1253.634,0.1482979,-0.0117675,1,0.1487641,-4.536941,1.908332E-005,4.053664,11,0.0516904,0.0076889,1479.032
10,10,20,1000.702,0.1500718,-0.0124936,1,0.1505909,-4.758938,-1.84341E-005,4.05363,11,0.0511117,0.0076965,1476.67
10,11,21,790.0281,0.1519133,-0.0132002,1,0.1524857,-4.966126,-1.723546E-005,4.053622,11,0.0507577,0.0077395,1479.032
10,12,22,628.811,0.153785,-0.0138604,1,0.1544083,-5.150047,1.848271E-005,4.053662,11,0.0505052,0.0077982,1477.851
10,13,24,502.2321,0.1555249,-0.0144726,1,0.1561968,-5.316447,1.802645E-005,4.053665,11,0.0479997,0.0075757,1478.669
10,14,25,400.1524,0.1576323,-0.0150325,1,0.1583475,-5.447515,1.891374E-005,4.053671,11,0.0515573,0.0082088,1479.123
10,15,27,315.5048,0.1602419,-0.0155351,1,0.1609932,-5.537405,1.724571E-005,4.053676,11,0.0506931,0.0081847,1479.032
10,16,28,252.0161,0.1626136,-0.0159731,1,0.1633962,-5.610022,-1.867391E-005,4.053658,11,0.050322,0.0082357,1479.123
10,17,30,200.3205,0.1650673,-0.0162769,1,0.1658679,-5.631598,-1.851722E-005,4.05366,11,0.0499544,0.0082935,1477.397
10,18,31,158.0056,0.1676369,-0.0164836,1,0.1684453,-5.615791,-1.591566E-005,4.053665,11,0.0499306,0.0084151,1479.032
10,19,32,125.558,0.1703955,-0.016481,1,0.1711907,-5.524577,1.649711E-005,4.053675,11,0.0496113,0.0084957,1477.851
10,20,34,99.734,0.1732047,-0.016342,1,0.173974,-5.389958,-1.877543E-005,4.053671,11,0.0488866,0.0085067,1477.942
10,21,35,79.44915,0.1757464,-0.0159827,1,0.1764717,-5.196305,4.860325E-006,4.053683,11,0.0511396,0.0090258,1479.032
10,22,37,62.91946,0.1786615,-0.0154797,1,0.1793309,-4.951899,-3.301998E-005,4.053676,11,0.0500075,0.0089686,1478.942
10,23,38,49.86702,0.1812373,-0.0147344,1,0.1818352,-4.64786,3.753092E-006,4.053697,11,0.0500215,0.0090961,1479.123
10,24,40,38.42213,0.1840518,-0.0137785,1,0.1845668,-4.281301,4.804617E-006,4.053685,11,0.050003,0.0092292,1477.851
10,25,41,31.25,0.1859632,-0.0128664,1,0.1864078,-3.95787,4.342255E-006,4.053688,11,0.0500015,0.0093208,1479.123
10,26,43,24.93351,0.1879697,-0.0116923,1,0.188333,-3.559394,4.288482E-006,4.05369,11,0.0500024,0.0094172,1477.851
10,27,44,20.03205,0.1896111,-0.0105744,1,0.1899057,-3.192017,-3.048491E-005,4.053679,11,0.0500025,0.0094958,1477.851
10,28,46,15.625,0.191231,-0.0092788,1,0.191456,-2.7779,4.138941E-006,4.053702,11,0.0499992,0.0095727,1479.123
10,29,48,12.46675,0.1921883,-0.0082054,1,0.1923634,-2.444726,4.604766E-006,4.053688,11,0.0499995,0.0096181,1477.942
10,30,49,9.9734,0.193202,-0.007242,1,0.1933376,-2.146685,4.902266E-006,4.053693,11,0.050001,0.0096671,1477.851
10,31,51,7.971939,0.1938329,-0.0063982,1,0.1939385,-1.89057,4.273894E-006,4.053693,11,0.0500001,0.009697,1478.132
10,32,54,6.351626,0.1942449,-0.0057202,1,0.1943291,-1.686793,4.175206E-006,4.0537,11,0.0500002,0.0097165,1477.851
10,33,56,5.013369,0.1944285,-0.0051628,1,0.194497,-1.521068,-2.980798E-005,4.053688,11,0.050001,0.009725,1477.76
10,34,59,3.985969,0.1943227,-0.0047962,1,0.1943819,-1.413864,4.347299E-006,4.053703,11,0.0499992,0.0097189,1477.76
10,35,62,3.175813,0.1945091,-0.0045327,1,0.1945619,-1.334934,4.617777E-006,4.053707,11,0.05,0.0097281,1477.76
10,36,66,2.516103,0.1950257,-0.0043952,1,0.1950753,-1.291037,-2.912586E-005,4.05372,11,0.0487578,0.0095078,1477.851
10,37,70,1.99553,0.1955159,-0.0043809,1,0.195565,-1.283612,-2.838764E-005,4.053731,11,0.0508455,0.0099234,1477.851
10,38,74,1.587906,0.195436,-0.0045062,1,0.195488,-1.320854,6.249029E-006,4.053743,11,0.0502995,0.0098131,1477.851
10,39,79,1.258052,0.1956098,-0.0046689,1,0.1956655,-1.36731,-2.853689E-005,4.053736,11,0.0501001,0.0097876,1479.214
10,40,85,0.997765,0.1957881,-0.0050484,1,0.1958532,-1.47706,-2.843986E-005,4.053745,11,0.0500243,0.0097867,1477.851
10,41,91,0.7927448,0.1959557,-0.0054372,1,0.1960311,-1.589391,-2.848702E-005,4.053754,11,0.050001,0.0097945,1477.124
10,42,98,0.6290258,0.1961566,-0.0060557,1,0.1962501,-1.768253,-2.86462E-005,4.053771,11,0.0499961,0.009807,1476.67
10,43,106,0.4988825,0.1968907,-0.006691,1,0.1970043,-1.94636,-2.801322E-005,4.053771,11,0.0499958,0.0098463,1478.032
10,44,118,0.3985969,0.1971868,-0.007463,1,0.197328,-2.167455,5.373819E-006,4.053789,11,0.0499966,0.0098637,1478.124
10,45,132,0.316723,0.1977286,-0.0083749,1,0.1979059,-2.425335,4.83125E-006,4.053796,11,0.0499989,0.0098938,1476.761
10,46,149,0.2514753,0.1977718,-0.0093984,1,0.197995,-2.720735,5.044654E-006,4.05382,11,0.0500005,0.0098991,1479.396
10,47,167,0.1999787,0.198247,-0.0105624,1,0.1985282,-3.049767,4.383081E-006,4.053832,11,0.0500008,0.009926,1476.851
10,48,194,0.1587906,0.1998992,-0.0118774,1,0.2002517,-3.400335,4.238063E-006,4.053862,11,0.0500015,0.0100126,1478.215
10,49,219,0.1260081,0.2003309,-0.0134297,1,0.2007805,-3.835239,4.07307E-006,4.05399,11,0.0500016,0.0100391,1476.943
10,50,257,0.1001603,0.2014997,-0.0151076,1,0.2020652,-4.287767,3.604249E-006,4.054235,11,0.0500015,0.0101034,1477.131
11,0,4,10019.53,0.1370924,-0.0039478,1,0.1371492,-1.649455,-4.071325E-005,4.037643,11,0.0476226,0.0065314,1478.487
11,1,5,7928.241,0.1383714,-0.0053799,1,0.1384759,-2.226536,-0.0002663,4.037536,11,0.0689637,0.0095498,1478.578
11,2,7,6307.871,0.1394869,-0.0066221,1,0.139644,-2.718046,-7.027696E-005,4.03756,11,0.0689976,0.0096351,1478.487
11,3,8,5034.722,0.1406928,-0.0077573,1,0.1409065,-3.155896,-8.241623E-006,4.037592,11,0.0564188,0.0079203,1479.76
11,4,10,3993.056,0.1407531,-0.0087962,1,0.1410276,-3.575969,-7.781317E-006,4.037618,11,0.0590002,0.0083052,1479.669
11,5,11,3144.055,0.1429138,-0.0097536,1,0.1432463,-3.904272,1.948426E-005,4.037633,11,0.056698,0.0081142,1479.123
11,6,13,2519.531,0.1446921,-0.0105861,1,0.1450788,-4.184471,1.690577E-005,4.037656,11,0.0546423,0.0079233,1479.669
11,7,14,2000.762,0.1467219,-0.0114302,1,0.1471665,-4.454564,1.605981E-005,4.037639,11,0.0536455,0.0078925,1479.669
11,8,16,1580.669,0.1493647,-0.0122341,1,0.1498649,-4.682523,1.576717E-005,4.037642,11,0.0525688,0.0078769,1479.669
11,9,17,1253.634,0.1519441,-0.0129998,1,0.1524992,-4.890118,1.55158E-005,4.03764,11,0.0517895,0.0078971,1479.669
11,10,19,1000.702,0.155858,-0.0137157,1,0.1564604,-5.029147,-1.397406E-005,4.037619,11,0.0511114,0.0079964,1479.669
11,11,20,790.0281,0.1578853,-0.01445,1,0.1585452,-5.22927,-1.181813E-005,4.037588,11,0.0507518,0.0080461,1477.397
11,12,22,628.811,0.1612207,-0.0151161,1,0.1619277,-5.356416,1.469409E-005,4.037641,11,0.0504982,0.0081769,1479.669
11,13,23,502.2321,0.1642527,-0.015738,1,0.165005,-5.473148,1.36827E-005,4.037642,11,0.0479916,0.0080016,1479.669
11,14,24,400.1524,0.1667643,-0.0162775,1,0.1675569,-5.574843,1.490557E-005,4.037643,11,0.0515475,0.0086846,1479.76
11,15,26,315.5048,0.1706787,-0.0167744,1,0.171501,-5.613023,1.423847E-005,4.037651,11,0.0506842,0.0087173,1479.76
11,16,27,252.0161,0.1736125,-0.0171456,1,0.1744571,-5.640117,-1.242988E-005,4.03764,11,0.0503127,0.0087915,1477.942
11,17,29,200.3205,0.1777353,-0.0173809,1,0.1785831,-5.585246,-1.326343E-005,4.03764,11,0.0500547,0.0089472,1479.76
11,18,30,158.0056,0.1813278,-0.0174869,1,0.1821691,-5.508456,-1.108274E-005,4.037643,11,0.0498169,0.00908,1478.669
11,19,31,125.558,0.184534,-0.0174214,1,0.1853546,-5.393157,1.366992E-005,4.037651,11,0.0496047,0.0091974,1479.76
11,20,33,99.734,0.1879071,-0.0171894,1,0.1886917,-5.226765,-1.126091E-005,4.037651,11,0.0489803,0.009244,1479.76
11,21,34,79.44915,0.1913134,-0.0167836,1,0.1920482,-5.013627,1.300796E-006,4.037657,11,0.0510769,0.0098104,1478.578
11,22,36,62.91946,0.1945629,-0.0161961,1,0.1952358,-4.758519,-2.039981E-005,4.037662,11,0.0500074,0.009764,1479.76
11,23,37,49.86702,0.1963533,-0.0154378,1,0.1969593,-4.495508,1.015294E-006,4.037653,11,0.0500229,0.0098529,1478.487
11,24,39,38.42213,0.2002754,-0.0144274,1,0.2007944,-4.120344,5.407492E-007,4.037662,11,0.050004,0.0100408,1479.76
11,25,40,31.25,0.2037243,-0.0134989,1,0.204171,-3.790927,1.802382E-006,4.037659,11,0.0500011,0.010209,1478.578
11,26,42,24.93351,0.2057748,-0.012357,1,0.2061455,-3.436553,1.770393E-006,4.037657,11,0.0500016,0.0103077,1479.76
11,27,43,20.03205,0.2074333,-0.0111993,1,0.2077354,-3.0904,-2.139114E-005,4.037661,11,0.0500039,0.0103877,1478.487
11,28,45,15.625,0.2101663,-0.0098923,1,0.210399,-2.694862,1.756394E-006,4.037648,11,0.0499974,0.0105195,1478.487
11,29,47,12.46675,0.2105572,-0.0087576,1,0.2107392,-2.381702,1.025826E-006,4.037666,11,0.0500001,0.010537,1479.76
11,30,48,9.9734,0.2109689,-0.0077634,1,0.2111117,-2.107462,1.721492E-006,4.037657,11,0.0500009,0.0105558,1479.76
11,31,50,7.971939,0.2124506,-0.0068835,1,0.2125621,-1.855754,1.746123E-006,4.037659,11,0.0499999,0.0106281,1479.76
11,32,52,6.351626,0.2133814,-0.006159,1,0.2134703,-1.653326,1.398454E-006,4.037664,11,0.0500005,0.0106736,1478.487
11,33,55,5.013369,0.2147214,-0.0055448,1,0.214793,-1.479237,-2.250867E-005,4.037654,11,0.0500013,0.0107399,1478.396
11,34,58,3.985969,0.2148449,-0.0051259,1,0.214906,-1.366737,1.347415E-006,4.037669,11,0.0499986,0.010745,1478.487
11,35,61,3.175813,0.2154422,-0.0048338,1,0.2154965,-1.285311,1.035804E-006,4.037676,11,0.0499999,0.0107748,1478.396
11,36,64,2.516103,0.2164895,-0.0046761,1,0.21654,-1.237368,-2.198172E-005,4.03768,11,0.048754,0.0105532,1478.487
11,37,68,1.99553,0.2155949,-0.004672,1,0.2156456,-1.241433,-2.14196E-005,4.037683,11,0.0508467,0.0109426,1478.993
11,38,72,1.587906,0.2160742,-0.0047578,1,0.2161266,-1.261408,3.057154E-006,4.037699,11,0.0502997,0.0108492,1478.669
11,39,78,1.258052,0.2163239,-0.0049185,1,0.2163798,-1.302495,-2.161627E-005,4.037689,11,0.0500999,0.0108237,1478.124
11,40,84,0.997765,0.2171841,-0.0053243,1,0.2172494,-1.404335,-2.129504E-005,4.0377,11,0.0500246,0.0108559,1477.306
11,41,91,0.7927448,0.2177598,-0.0057125,1,0.2178348,-1.502705,-2.0712E-005,4.037709,11,0.0500018,0.0108841,1478.578
11,42,98,0.6290258,0.2163872,-0.0062035,1,0.2164761,-1.642123,-2.166776E-005,4.037702,11,0.0499961,0.0108177,1477.306
11,43,107,0.4988825,0.2166643,-0.0070569,1,0.2167792,-1.865495,-2.152595E-005,4.037702,11,0.0499961,0.0108348,1477.487
11,44,119,0.3985969,0.2202752,-0.0076071,1,0.2204065,-1.977901,2.803332E-006,4.037723,11,0.0499969,0.0110174,1478.669
11,45,130,0.316723,0.2229469,-0.0086073,1,0.223113,-2.210912,2.297355E-006,4.037738,11,0.0499993,0.0111541,1478.669
11,46,145,0.2514753,0.2209292,-0.0093918,1,0.2211287,-2.434209,2.85486E-006,4.037756,11,0.0500005,0.0110557,1477.397
11,47,166,0.1999787,0.2211697,-0.0105948,1,0.2214233,-2.742565,2.148718E-006,4.037759,11,0.0500011,0.0110708,1477.578
11,48,193,0.1587906,0.2194741,-0.0117746,1,0.2197897,-3.070915,1.855482E-006,4.037769,11,0.0500015,0.0109895,1478.851
11,49,225,0.1260081,0.2177547,-0.0134128,1,0.2181674,-3.524738,1.805085E-006,4.037916,11,0.0500017,0.0109085,1477.487
11,50,255,0.1001603,0.2214947,-0.0150047,1,0.2220024,-3.875472,1.186552E-006,4.038141,11,0.0500016,0.0111003,1477.669
12,0,4,10019.53,0.1105963,-0.0028977,1,0.1106342,-1.500841,-3.097059E-005,3.961651,11,0.0474198,0.0052462,1479.396
12,1,6,7928.241,0.1121014,-0.0041335,1,0.1121775,-2.111722,-0.0002337,3.961552,11,0.0679537,0.0076229,1477.942
12,2,7,6307.871,0.1134329,-0.0052432,1,0.1135541,-2.64649,-5.799788E-005,3.961591,11,0.0676945,0.007687,1480.214
12,3,9,5034.722,0.1155357,-0.0062627,1,0.1157053,-3.102726,-5.581111E-006,3.961624,11,0.056507,0.0065139,1478.942
12,4,10,3993.056,0.1175425,-0.0071639,1,0.1177607,-3.487716,-3.219058E-006,3.961618,11,0.0589939,0.0069343,1480.214
12,5,12,3144.055,0.118164,-0.0080244,1,0.1184361,-3.884937,1.612498E-005,3.961647,11,0.0566622,0.0067046,1477.851
12,6,13,2519.531,0.1198773,-0.008768,1,0.1201975,-4.183269,1.384999E-005,3.96166,11,0.0546723,0.0065681,1480.214
12,7,15,2000.762,0.122633,-0.0095122,1,0.1230014,-4.435349,1.357307E-005,3.961652,11,0.053571,0.0065874,1477.942
12,8,16,1580.669,0.124991,-0.010226,1,0.1254086,-4.677166,1.217949E-005,3.961658,11,0.0525816,0.0065931,1480.124
12,9,18,1253.634,0.1264738,-0.0109115,1,0.1269436,-4.930968,1.302062E-005,3.961661,11,0.0517968,0.0065746,1477.76
12,10,19,1000.702,0.1286355,-0.0115777,1,0.1291555,-5.142987,-9.266369E-006,3.961632,11,0.0511152,0.0066014,1480.214
12,11,20,790.0281,0.1292462,-0.0122171,1,0.1298224,-5.399895,-7.445284E-006,3.961616,11,0.0507556,0.006589,1480.124
12,12,22,628.811,0.1306853,-0.0128071,1,0.1313113,-5.597079,1.154048E-005,3.96166,11,0.0504971,0.0066307,1479.032
12,13,23,502.2321,0.1328496,-0.013385,1,0.1335222,-5.75332,1.093818E-005,3.961661,11,0.047991,0.0064748,1479.942
12,14,25,400.1524,0.134041,-0.013911,1,0.1347609,-5.925024,1.178341E-005,3.961658,11,0.0515484,0.0069849,1477.942
12,15,26,315.5048,0.136877,-0.0143611,1,0.1376284,-5.989523,1.16211E-005,3.961668,11,0.0506821,0.0069953,1479.396
12,16,28,252.0161,0.1383173,-0.0147363,1,0.1391001,-6.08133,-6.459315E-006,3.961667,11,0.0502043,0.0069947,1477.76
12,17,29,200.3205,0.1408654,-0.0150146,1,0.1416633,-6.084097,-7.854047E-006,3.961668,11,0.0500506,0.0070969,1479.032
12,18,31,158.0056,0.1428773,-0.0151271,1,0.1436759,-6.043676,-3.286637E-006,3.961658,11,0.0499221,0.0071764,1477.578
12,19,32,125.558,0.1454019,-0.0151016,1,0.146184,-5.929548,1.173369E-005,3.961669,11,0.0496022,0.0072534,1478.942
12,20,33,99.734,0.1476376,-0.0149251,1,0.1483901,-5.772577,-7.316703E-006,3.961665,11,0.0489835,0.0072701,1477.669
12,21,35,79.44915,0.1509607,-0.0145945,1,0.1516646,-5.522066,-1.820183E-006,3.96168,11,0.0510668,0.007746,1478.942
12,22,36,62.91946,0.1542808,-0.0139977,1,0.1549145,-5.184162,-2.106733E-005,3.961667,11,0.0500116,0.0077481,1478.942
12,23,38,49.86702,0.1574196,-0.0132796,1,0.1579787,-4.821922,-8.318311E-007,3.961685,11,0.0500182,0.0079022,1478.942
12,24,39,38.42213,0.1598315,-0.0122593,1,0.160301,-4.386076,-9.244068E-007,3.961683,11,0.0500048,0.008016,1478.76
12,25,41,31.25,0.1618508,-0.0113586,1,0.1622488,-4.0144,-1.458975E-007,3.961686,11,0.0500009,0.0081127,1478.032
12,26,42,24.93351,0.1630365,-0.0102332,1,0.1633573,-3.59154,-8.694769E-007,3.961681,11,0.0500026,0.0081684,1477.76
12,27,44,20.03205,0.1639665,-0.0091373,1,0.1642209,-3.189614,-1.930673E-005,3.961674,11,0.05,0.0082111,1478.942
12,28,46,15.625,0.1650187,-0.0079725,1,0.1652112,-2.765946,-1.199511E-006,3.961687,11,0.0500005,0.0082607,1477.76
12,29,48,12.46675,0.1657792,-0.0069908,1,0.1659265,-2.414688,-1.624656E-006,3.96169,11,0.05,0.0082963,1477.669
12,30,49,9.9734,0.1651601,-0.0061365,1,0.165274,-2.127833,-1.441635E-006,3.961704,11,0.0500005,0.0082638,1477.76
12,31,51,7.971939,0.1648961,-0.0054425,1,0.1649859,-1.890388,-1.337818E-006,3.961691,11,0.0500006,0.0082494,1477.669
12,32,54,6.351626,0.165538,-0.0048569,1,0.1656092,-1.680568,-1.209202E-006,3.961698,11,0.0500004,0.0082805,1477.669
12,33,56,5.013369,0.1661705,-0.0043771,1,0.1662281,-1.508888,-1.961506E-005,3.961699,11,0.0500012,0.0083116,1477.669
12,34,59,3.985969,0.1667832,-0.004064,1,0.1668327,-1.395847,-1.318509E-006,3.961714,11,0.0499987,0.0083414,1477.578
12,35,62,3.175813,0.1660388,-0.0038781,1,0.166084,-1.337995,-1.210577E-006,3.961716,11,0.0500001,0.0083042,1477.76
12,36,64,2.516103,0.1664841,-0.0037403,1,0.1665262,-1.287009,-1.83346E-005,3.961713,11,0.0487506,0.0081152,1477.76
12,37,68,1.99553,0.1659034,-0.0037557,1,0.1659459,-1.296839,-1.823332E-005,3.961724,11,0.0508474,0.0084208,1477.851
12,38,74,1.587906,0.1651345,-0.0038174,1,0.1651786,-1.324254,1.336826E-006,3.961732,11,0.0503002,0.0082918,1477.669
12,39,78,1.258052,0.1653776,-0.0040546,1,0.1654273,-1.404441,-1.873818E-005,3.961735,11,0.0501004,0.0082751,1479.032
12,40,84,0.997765,0.1654325,-0.0043332,1,0.1654892,-1.500411,-1.744337E-005,3.961732,11,0.0500249,0.0082695,1477.76
12,41,91,0.7927448,0.1655029,-0.0046874,1,0.1655693,-1.622298,-1.779437E-005,3.96174,11,0.0500013,0.0082726,1477.76
12,42,99,0.6290258,0.1661426,-0.0050572,1,0.1662195,-1.74348,-1.844936E-005,3.961765,11,0.0499967,0.0083064,1477.76
12,43,107,0.4988825,0.1669795,-0.0057558,1,0.1670786,-1.974212,-1.793412E-005,3.961766,11,0.0499966,0.0083508,1477.851
12,44,118,0.3985969,0.1664474,-0.0062865,1,0.166566,-2.162962,4.27026E-007,3.961784,11,0.0499971,0.0083261,1477.76
12,45,133,0.316723,0.166006,-0.0070603,1,0.166156,-2.435331,3.654714E-008,3.961793,11,0.0499995,0.0083067,1479.123
12,46,150,0.2514753,0.168207,-0.0079945,1,0.1683969,-2.721091,-5.367583E-007,3.961812,11,0.0500006,0.0084193,1477.851
12,47,172,0.1999787,0.1696036,-0.0088874,1,0.1698363,-2.999608,-5.788097E-007,3.961841,11,0.0500012,0.0084916,1479.214
12,48,198,0.1587906,0.1686881,-0.0100043,1,0.1689845,-3.394032,-2.746638E-007,3.96187,11,0.0500016,0.0084492,1477.851
12,49,230,0.1260081,0.1667847,-0.0112973,1,0.1671669,-3.875042,-8.237112E-007,3.962004,11,0.0500017,0.0083585,1479.214
12,50,268,0.1001603,0.1652739,-0.0128307,1,0.1657712,-4.439128,-7.547005E-007,3.962239,11,0.0500016,0.0082887,1478.032
13,0,4,10019.53,0.3294793,-0.0020981,1,0.329486,-0.3648529,-0.0002058,4.00526,11,0.0548668,0.0180778,1473.495
13,1,6,7928.241,0.331673,-0.0035427,1,0.3316919,-0.611962,-0.0004759,4.005091,11,0.0760605,0.0252286,1474.674
13,2,7,6307.871,0.3333568,-0.0048199,1,0.3333916,-0.828371,-0.0001501,4.005214,11,0.0765214,0.0255116,1472.408
13,3,9,5034.722,0.3335186,-0.0059303,1,0.3335713,-1.018663,-1.999509E-005,4.005301,11,0.0568975,0.018909,1474.764
13,4,10,3993.056,0.33707,-0.0069356,1,0.3371414,-1.178753,-2.262462E-005,4.005301,11,0.0592823,0.0199495,1472.408
